,Nb sommets,Nb aretes,Time_limit,Statut_exp,Statut_CP,Statut_CPM,Statut_Martin,Statut_cycle,Objectif_exp,Objectif_CP,Objectif_CPM,Objectif_Martin,Objectif_cycle,Ecriture_exp,Ecriture_CP,Ecriture_CPM,Ecriture_Martin,Ecriture_cycle,Resolution_exp,Resolution_CP,Resolution_CPM,Resolution_Martin,Resolution_cycle
Spd_RF2_20_34_267,20,34,174,,1,1,1,,,1,1,1,,,0.007690906524658203,0.054038286209106445,0.03136563301086426,,,0.09266400337219238,0.44478750228881836,0.18572521209716797,
Spd_RF2_20_34_275,20,34,174,,1,1,1,,,2,2,2,,,0.006514310836791992,0.053089141845703125,0.032045602798461914,,,0.07321667671203613,0.20214033126831055,0.17060399055480957,
Spd_RF2_20_34_283,20,34,174,,1,1,1,,,1,1,1,,,0.005999088287353516,0.05793285369873047,0.03235268592834473,,,0.06394696235656738,0.1776742935180664,0.17418289184570312,
Spd_RF2_20_42_291,20,42,182,,1,1,1,,,1,1,1,,,0.007006168365478516,0.06483340263366699,0.03807210922241211,,,0.08380389213562012,0.29717373847961426,0.18220901489257812,
Spd_RF2_20_42_299,20,42,182,,1,1,1,,,0,0,0,,,0.008539915084838867,0.10208368301391602,0.036733150482177734,,,0.06842637062072754,0.24785161018371582,0.17360949516296387,
Spd_RF2_20_42_307,20,42,182,,1,1,1,,,0,0,0,,,0.00699925422668457,0.062189340591430664,0.03866291046142578,,,0.07382392883300781,0.35608339309692383,0.19293475151062012,
Spd_RF2_20_42_315,20,42,182,,1,1,1,,,0,0,0,,,0.006999015808105469,0.06286501884460449,0.03929567337036133,,,0.08369755744934082,0.4576244354248047,0.2798726558685303,
Spd_RF2_20_42_323,20,42,182,,1,1,1,,,0,0,0,,,0.00815892219543457,0.0612640380859375,0.035628557205200195,,,0.07213830947875977,0.37764549255371094,0.3007524013519287,
Spd_RF2_20_49_331,20,49,189,,1,1,1,,,0,0,0,,,0.009002447128295898,0.07127165794372559,0.04072093963623047,,,0.0735776424407959,0.30326318740844727,0.681830644607544,
Spd_RF2_20_49_339,20,49,189,,1,1,1,,,0,0,0,,,0.008590459823608398,0.07267928123474121,0.04579901695251465,,,0.06921887397766113,0.2545008659362793,1.0663788318634033,
Spd_RF2_20_49_347,20,49,189,,1,1,1,,,0,0,0,,,0.00799417495727539,0.0710442066192627,0.04292893409729004,,,0.0816349983215332,0.2875704765319824,0.9017946720123291,
Spd_RF2_20_49_355,20,49,189,,1,1,1,,,0,0,0,,,0.00800180435180664,0.07290410995483398,0.05128669738769531,,,0.08402276039123535,0.6653800010681152,0.5922276973724365,
Spd_RF2_20_49_363,20,49,189,,1,1,1,,,0,0,0,,,0.007998943328857422,0.07021236419677734,0.04211139678955078,,,0.08560371398925781,0.30640387535095215,0.8951570987701416,
Spd_RF2_20_57_371,20,57,197,,1,1,1,,,0,0,0,,,0.009005308151245117,0.10883355140686035,0.05240321159362793,,,0.07880187034606934,0.4266667366027832,1.2917494773864746,
Spd_RF2_20_57_379,20,57,197,,1,1,1,,,0,0,0,,,0.009996414184570312,0.07831954956054688,0.05148482322692871,,,0.08376026153564453,0.31830787658691406,0.4129948616027832,
Spd_RF2_20_57_387,20,57,197,,1,1,1,,,0,0,0,,,0.009352922439575195,0.08497738838195801,0.04853057861328125,,,0.08475494384765625,0.4038393497467041,0.4608492851257324,
Spd_RF2_20_57_395,20,57,197,,1,1,1,,,0,0,0,,,0.008992910385131836,0.08388376235961914,0.05802202224731445,,,0.09095048904418945,0.34636974334716797,1.5590062141418457,
Spd_RF2_20_57_403,20,57,197,,1,1,1,,,0,0,0,,,0.009636640548706055,0.0849149227142334,0.04700016975402832,,,0.09203171730041504,0.30727601051330566,0.7838618755340576,
Spd_RF2_250_273_4011,250,273,643,,1,,,,,67,,,,,0.05505776405334473,,,,,0.3187839984893799,,,
Spd_RF2_250_273_4019,250,273,643,,1,,,,,65,,,,,0.05219078063964844,,,,,0.4946286678314209,,,
Spd_RF2_250_273_4027,250,273,643,,1,,,,,66,,,,,0.08173823356628418,,,,,0.8098697662353516,,,
Spd_RF2_250_273_4035,250,273,643,,1,,,,,66,,,,,0.05563688278198242,,,,,0.43467164039611816,,,
Spd_RF2_250_273_4043,250,273,643,,1,,,,,66,,,,,0.06172823905944824,,,,,0.6315114498138428,,,
Spd_RF2_250_297_4051,250,297,667,,1,,,,,51,,,,,0.05593276023864746,,,,,5.108521223068237,,,
Spd_RF2_250_297_4059,250,297,667,,1,,,,,55,,,,,0.05495333671569824,,,,,4.677204132080078,,,
Spd_RF2_250_297_4067,250,297,667,,1,,,,,51,,,,,0.05515909194946289,,,,,2.7371749877929688,,,
Spd_RF2_250_297_4075,250,297,667,,1,,,,,55,,,,,0.056082725524902344,,,,,13.588728904724121,,,
Spd_RF2_250_297_4083,250,297,667,,1,,,,,53,,,,,0.05727577209472656,,,,,6.145589590072632,,,
Spd_RF2_250_321_4091,250,321,691,,1,,,,,44,,,,,0.0607454776763916,,,,,8.383937120437622,,,
Spd_RF2_250_321_4099,250,321,691,,1,,,,,43,,,,,0.05865621566772461,,,,,12.5194411277771,,,
Spd_RF2_250_321_4107,250,321,691,,1,,,,,43,,,,,0.08947539329528809,,,,,10.532557249069214,,,
Spd_RF2_250_321_4115,250,321,691,,1,,,,,43,,,,,0.05829167366027832,,,,,4.510149717330933,,,
Spd_RF2_250_321_4123,250,321,691,,1,,,,,44,,,,,0.05962014198303223,,,,,7.303483486175537,,,
Spd_RF2_250_345_4131,250,345,715,,1,,,,,30,,,,,0.06371498107910156,,,,,18.398863554000854,,,
Spd_RF2_250_345_4139,250,345,715,,1,,,,,37,,,,,0.06484436988830566,,,,,9.968474388122559,,,
Spd_RF2_250_345_4147,250,345,715,,1,,,,,36,,,,,0.06637692451477051,,,,,7.934444189071655,,,
Spd_RF2_250_345_4155,250,345,715,,1,,,,,33,,,,,0.06334805488586426,,,,,45.314587354660034,,,
Spd_RF2_250_345_4163,250,345,715,,1,,,,,35,,,,,0.06628775596618652,,,,,1.8176853656768799,,,
Spd_RF2_250_369_4171,250,369,739,,1,,,,,27,,,,,0.06761884689331055,,,,,36.51421666145325,,,
Spd_RF2_250_369_4179,250,369,739,,1,,,,,25,,,,,0.09302163124084473,,,,,48.64838480949402,,,
Spd_RF2_250_369_4187,250,369,739,,1,,,,,25,,,,,0.06744217872619629,,,,,33.589776277542114,,,
Spd_RF2_250_369_4195,250,369,739,,1,,,,,28,,,,,0.06518959999084473,,,,,17.888508081436157,,,
Spd_RF2_250_369_4203,250,369,739,,1,,,,,26,,,,,0.06591105461120605,,,,,55.018794298172,,,
Spd_RF2_300_326_4211,300,326,746,,1,,,,,81,,,,,0.06396031379699707,,,,,1.1482908725738525,,,
Spd_RF2_300_326_4219,300,326,746,,1,,,,,80,,,,,0.0656735897064209,,,,,1.8434767723083496,,,
Spd_RF2_300_326_4227,300,326,746,,1,,,,,81,,,,,0.07125568389892578,,,,,1.7193493843078613,,,
Spd_RF2_300_326_4235,300,326,746,,1,,,,,81,,,,,0.06608915328979492,,,,,1.30855393409729,,,
Spd_RF2_300_326_4243,300,326,746,,1,,,,,82,,,,,0.06510806083679199,,,,,4.550194501876831,,,
Spd_RF2_300_353_4251,300,353,773,,1,,,,,67,,,,,0.09325051307678223,,,,,2.188521146774292,,,
Spd_RF2_300_353_4259,300,353,773,,1,,,,,67,,,,,0.0669245719909668,,,,,1.8627533912658691,,,
Spd_RF2_300_353_4267,300,353,773,,1,,,,,69,,,,,0.06684541702270508,,,,,17.463727474212646,,,
Spd_RF2_300_353_4275,300,353,773,,1,,,,,67,,,,,0.0659036636352539,,,,,7.581686735153198,,,
Spd_RF2_300_353_4283,300,353,773,,1,,,,,68,,,,,0.09585309028625488,,,,,4.060818910598755,,,
Spd_RF2_300_380_4291,300,380,800,,1,,,,,58,,,,,0.07068681716918945,,,,,6.7357704639434814,,,
Spd_RF2_300_380_4299,300,380,800,,1,,,,,55,,,,,0.07455277442932129,,,,,10.311113595962524,,,
Spd_RF2_300_380_4307,300,380,800,,1,,,,,54,,,,,0.08927702903747559,,,,,39.08413887023926,,,
Spd_RF2_300_380_4315,300,380,800,,1,,,,,51,,,,,0.09934186935424805,,,,,13.341192483901978,,,
Spd_RF2_300_380_4323,300,380,800,,1,,,,,55,,,,,0.07243800163269043,,,,,10.41528034210205,,,
Spd_RF2_300_407_4331,300,407,827,,1,,,,,48,,,,,0.07937502861022949,,,,,12.667241334915161,,,
Spd_RF2_300_407_4339,300,407,827,,1,,,,,47,,,,,0.07454633712768555,,,,,13.291149854660034,,,
Spd_RF2_300_407_4347,300,407,827,,1,,,,,46,,,,,0.1484394073486328,,,,,24.75563097000122,,,
Spd_RF2_300_407_4355,300,407,827,,1,,,,,44,,,,,0.16624808311462402,,,,,76.54519367218018,,,
Spd_RF2_300_407_4363,300,407,827,,1,,,,,46,,,,,0.0741739273071289,,,,,30.17390489578247,,,
Spd_RF2_300_434_4371,300,434,854,,1,,,,,36,,,,,0.07865381240844727,,,,,135.03284454345703,,,
Spd_RF2_300_434_4379,300,434,854,,1,,,,,35,,,,,0.09040594100952148,,,,,12.795829057693481,,,
Spd_RF2_300_434_4387,300,434,854,,1,,,,,36,,,,,0.08722233772277832,,,,,20.72033715248108,,,
Spd_RF2_300_434_4395,300,434,854,,1,,,,,39,,,,,0.07785630226135254,,,,,95.65663528442383,,,
Spd_RF2_300_434_4403,300,434,854,,1,,,,,40,,,,,0.10899662971496582,,,,,22.163578987121582,,,
Spd_RF2_350_378_4411,350,378,848,,1,,,,,96,,,,,0.0783989429473877,,,,,5.453278064727783,,,
Spd_RF2_350_378_4419,350,378,848,,1,,,,,93,,,,,0.07328963279724121,,,,,6.457982301712036,,,
Spd_RF2_350_378_4427,350,378,848,,1,,,,,96,,,,,0.07733893394470215,,,,,2.8162262439727783,,,
Spd_RF2_350_378_4435,350,378,848,,1,,,,,94,,,,,0.10632729530334473,,,,,2.4673900604248047,,,
Spd_RF2_350_378_4443,350,378,848,,1,,,,,94,,,,,0.07694077491760254,,,,,2.8758151531219482,,,
Spd_RF2_350_406_4451,350,406,876,,1,,,,,82,,,,,0.0812838077545166,,,,,11.25062108039856,,,
Spd_RF2_350_406_4459,350,406,876,,1,,,,,81,,,,,0.07805991172790527,,,,,10.297585725784302,,,
Spd_RF2_350_406_4467,350,406,876,,1,,,,,82,,,,,0.0872952938079834,,,,,19.08821129798889,,,
Spd_RF2_350_406_4475,350,406,876,,1,,,,,78,,,,,0.07722759246826172,,,,,8.465517282485962,,,
Spd_RF2_350_406_4483,350,406,876,,1,,,,,80,,,,,0.0889134407043457,,,,,26.17699646949768,,,
Spd_RF2_350_435_4491,350,435,905,,1,,,,,65,,,,,0.12555694580078125,,,,,18.60904097557068,,,
Spd_RF2_350_435_4499,350,435,905,,1,,,,,63,,,,,0.08820509910583496,,,,,449.1661102771759,,,
Spd_RF2_350_435_4507,350,435,905,,1,,,,,64,,,,,0.08426666259765625,,,,,22.32629895210266,,,
Spd_RF2_350_435_4515,350,435,905,,1,,,,,69,,,,,0.08188343048095703,,,,,24.843801498413086,,,
Spd_RF2_350_435_4523,350,435,905,,1,,,,,66,,,,,0.08548116683959961,,,,,39.37686800956726,,,
Spd_RF2_350_463_4531,350,463,933,,1,,,,,59,,,,,0.0893251895904541,,,,,28.635780334472656,,,
Spd_RF2_350_463_4539,350,463,933,,1,,,,,56,,,,,0.08673667907714844,,,,,30.48241353034973,,,
Spd_RF2_350_463_4547,350,463,933,,1,,,,,57,,,,,0.08951282501220703,,,,,490.66530871391296,,,
Spd_RF2_350_463_4555,350,463,933,,1,,,,,55,,,,,0.08784747123718262,,,,,76.99217677116394,,,
Spd_RF2_350_463_4563,350,463,933,,1,,,,,56,,,,,0.202728271484375,,,,,490.67327427864075,,,
Spd_RF2_350_492_4571,350,492,962,,1,,,,,46,,,,,0.1275033950805664,,,,,83.85558366775513,,,
Spd_RF2_350_492_4579,350,492,962,,1,,,,,50,,,,,0.1290287971496582,,,,,778.8943395614624,,,
Spd_RF2_350_492_4587,350,492,962,,1,,,,,41,,,,,0.09600234031677246,,,,,1706.9074478149414,,,
Spd_RF2_350_492_4595,350,492,962,,1,,,,,41,,,,,0.10492658615112305,,,,,96.62445402145386,,,
Spd_RF2_350_492_4603,350,492,962,,1,,,,,48,,,,,0.11243963241577148,,,,,148.28060936927795,,,
Spd_RF2_400_429_4611,400,429,949,,1,,,,,112,,,,,0.1426830291748047,,,,,2.775210380554199,,,
Spd_RF2_400_429_4619,400,429,949,,1,,,,,112,,,,,0.17443084716796875,,,,,1.9929027557373047,,,
Spd_RF2_400_429_4627,400,429,949,,1,,,,,112,,,,,0.1501936912536621,,,,,6.367418527603149,,,
Spd_RF2_400_429_4635,400,429,949,,1,,,,,110,,,,,0.21039295196533203,,,,,10.535361289978027,,,
Spd_RF2_400_429_4643,400,429,949,,1,,,,,113,,,,,0.18619632720947266,,,,,5.004331588745117,,,
Spd_RF2_400_459_4651,400,459,979,,1,,,,,95,,,,,0.21365833282470703,,,,,28.776731491088867,,,
Spd_RF2_400_459_4659,400,459,979,,1,,,,,91,,,,,0.17407703399658203,,,,,9.734856128692627,,,
Spd_RF2_400_459_4667,400,459,979,,1,,,,,94,,,,,0.19627046585083008,,,,,232.13226890563965,,,
Spd_RF2_400_459_4675,400,459,979,,1,,,,,96,,,,,0.17572641372680664,,,,,158.86563158035278,,,
Spd_RF2_400_459_4683,400,459,979,,1,,,,,94,,,,,0.15498948097229004,,,,,47.82571840286255,,,
Spd_RF2_400_489_4691,400,489,1009,,1,,,,,76,,,,,0.29990148544311523,,,,,75.81237959861755,,,
Spd_RF2_400_489_4699,400,489,1009,,1,,,,,80,,,,,0.16270661354064941,,,,,43.79704141616821,,,
Spd_RF2_400_489_4707,400,489,1009,,1,,,,,80,,,,,0.17690515518188477,,,,,33.138200759887695,,,
Spd_RF2_400_489_4715,400,489,1009,,1,,,,,78,,,,,0.17347264289855957,,,,,46.953245878219604,,,
Spd_RF2_400_489_4723,400,489,1009,,1,,,,,81,,,,,0.19831633567810059,,,,,546.316258430481,,,
Spd_RF2_400_519_4731,400,519,1039,,1,,,,,69,,,,,0.24220657348632812,,,,,327.75678753852844,,,
Spd_RF2_400_519_4739,400,519,1039,,1,,,,,65,,,,,0.22878122329711914,,,,,140.9234664440155,,,
Spd_RF2_400_519_4747,400,519,1039,,1,,,,,70,,,,,0.09900021553039551,,,,,117.15364575386047,,,
Spd_RF2_400_519_4755,400,519,1039,,1,,,,,68,,,,,0.10268545150756836,,,,,1118.122370481491,,,
Spd_RF2_400_519_4763,400,519,1039,,1,,,,,69,,,,,0.1331496238708496,,,,,25.434284687042236,,,
Spd_RF2_400_549_4771,400,549,1069,,1,,,,,57,,,,,0.12557673454284668,,,,,255.20807552337646,,,
Spd_RF2_400_549_4779,400,549,1069,,1,,,,,54,,,,,0.11279940605163574,,,,,99.58864402770996,,,
Spd_RF2_400_549_4787,400,549,1069,,1,,,,,56,,,,,0.13609099388122559,,,,,62.5684072971344,,,
Spd_RF2_400_549_4795,400,549,1069,,1,,,,,54,,,,,0.10327506065368652,,,,,83.70628356933594,,,
Spd_RF2_400_549_4803,400,549,1069,,1,,,,,59,,,,,0.13295292854309082,,,,,64.41143608093262,,,
Spd_RF2_40_50_611,40,50,210,,1,1,1,,,8,8,8,,,0.013514518737792969,0.16805553436279297,0.1269209384918213,,,0.0684967041015625,0.5964536666870117,0.38002824783325195,
Spd_RF2_40_50_619,40,50,210,,1,1,1,,,7,7,7,,,0.010189294815063477,0.1856827735900879,0.09368753433227539,,,0.0653083324432373,0.46267199516296387,0.39182376861572266,
Spd_RF2_40_50_627,40,50,210,,1,1,1,,,7,7,7,,,0.010553836822509766,0.15575027465820312,0.0940248966217041,,,0.1178274154663086,0.4481852054595947,0.4081735610961914,
Spd_RF2_40_50_635,40,50,210,,1,1,1,,,8,8,8,,,0.011949300765991211,0.18420028686523438,0.08983159065246582,,,0.08253121376037598,0.6133749485015869,0.4137701988220215,
Spd_RF2_40_50_643,40,50,210,,1,1,1,,,7,7,7,,,0.013925790786743164,0.16121411323547363,0.09795618057250977,,,0.10583090782165527,0.6370060443878174,0.475649356842041,
Spd_RF2_40_60_651,40,60,220,,1,1,1,,,3,3,3,,,0.011828184127807617,0.19613218307495117,0.10650062561035156,,,0.10742783546447754,0.7647292613983154,1.1785497665405273,
Spd_RF2_40_60_659,40,60,220,,1,1,1,,,3,3,3,,,0.012506961822509766,0.23124432563781738,0.10746240615844727,,,0.10003876686096191,0.7871296405792236,0.578963041305542,
Spd_RF2_40_60_667,40,60,220,,1,1,1,,,4,4,4,,,0.0190126895904541,0.18499422073364258,0.10869812965393066,,,0.10362100601196289,0.7028486728668213,0.5698182582855225,
Spd_RF2_40_60_675,40,60,220,,1,1,1,,,3,3,3,,,0.012000322341918945,0.2053825855255127,0.10856819152832031,,,0.20923638343811035,0.5850141048431396,0.5702686309814453,
Spd_RF2_40_60_683,40,60,220,,1,1,1,,,4,4,4,,,0.013089179992675781,0.20847749710083008,0.10734820365905762,,,0.07471823692321777,0.6387736797332764,0.5787055492401123,
Spd_RF2_40_71_691,40,71,231,,1,1,1,,,1,1,1,,,0.014069318771362305,0.2547793388366699,0.12182760238647461,,,0.18492412567138672,0.9258987903594971,0.8917276859283447,
Spd_RF2_40_71_699,40,71,231,,1,1,1,,,2,2,2,,,0.01307535171508789,0.23760318756103516,0.1206350326538086,,,0.16800928115844727,2.5229134559631348,1.3850033283233643,
Spd_RF2_40_71_707,40,71,231,,1,1,1,,,2,2,2,,,0.013131856918334961,0.3018531799316406,0.1490480899810791,,,0.1147620677947998,0.8445777893066406,1.6634025573730469,
Spd_RF2_40_71_715,40,71,231,,1,1,1,,,2,2,2,,,0.013245105743408203,0.2354731559753418,0.12245583534240723,,,0.13581299781799316,1.0549464225769043,1.456397533416748,
Spd_RF2_40_71_723,40,71,231,,1,1,1,,,1,1,1,,,0.01741814613342285,0.22240614891052246,0.1328716278076172,,,0.19028162956237793,1.260833501815796,0.4033212661743164,
Spd_RF2_40_81_731,40,81,241,,1,1,1,,,0,0,0,,,0.01498270034790039,0.23948383331298828,0.13891363143920898,,,0.15279412269592285,4.590324640274048,1.6698322296142578,
Spd_RF2_40_81_739,40,81,241,,1,1,1,,,1,1,1,,,0.015001535415649414,0.2864527702331543,0.13776469230651855,,,0.1566944122314453,10.179439544677734,4.165704250335693,
Spd_RF2_40_81_747,40,81,241,,1,1,1,,,1,1,1,,,0.01799607276916504,0.5178351402282715,0.16714978218078613,,,0.16462063789367676,3.516735076904297,1.4324777126312256,
Spd_RF2_40_81_755,40,81,241,,1,1,1,,,1,1,1,,,0.01676321029663086,0.7871541976928711,0.13850188255310059,,,0.25130391120910645,12.998807191848755,1.2438273429870605,
Spd_RF2_40_81_763,40,81,241,,1,1,1,,,1,1,1,,,0.020005464553833008,0.5064246654510498,0.15521502494812012,,,0.25435924530029297,1.2971065044403076,6.275976896286011,
Spd_RF2_40_92_771,40,92,252,,1,1,1,,,1,1,1,,,0.01700758934020996,0.6267907619476318,0.19493985176086426,,,0.7643601894378662,15.726306438446045,5.911457538604736,
Spd_RF2_40_92_779,40,92,252,,1,1,1,,,0,0,0,,,0.020000457763671875,0.49219465255737305,0.1845252513885498,,,0.2640342712402344,2.7193315029144287,1.5079257488250732,
Spd_RF2_40_92_787,40,92,252,,1,1,1,,,1,1,1,,,0.017351388931274414,0.4138777256011963,0.15923786163330078,,,0.15593695640563965,15.374045372009277,5.196648597717285,
Spd_RF2_40_92_795,40,92,252,,1,1,1,,,0,0,0,,,0.019657135009765625,0.4870760440826416,0.15285658836364746,,,0.18475627899169922,29.267478466033936,3.2460954189300537,
Spd_RF2_40_92_803,40,92,252,,1,1,1,,,1,1,1,,,0.016005516052246094,0.5363993644714355,0.18053960800170898,,,0.24166345596313477,3.30698823928833,1.0718421936035156,
Spd_RF2_450_482_4811,450,482,1052,,1,,,,,125,,,,,0.10296320915222168,,,,,7.301573038101196,,,
Spd_RF2_450_482_4819,450,482,1052,,1,,,,,126,,,,,0.0975809097290039,,,,,4.674712419509888,,,
Spd_RF2_450_482_4827,450,482,1052,,1,,,,,126,,,,,0.14311003684997559,,,,,6.650213003158569,,,
Spd_RF2_450_482_4835,450,482,1052,,1,,,,,125,,,,,0.11313271522521973,,,,,8.12972378730774,,,
Spd_RF2_450_482_4843,450,482,1052,,1,,,,,126,,,,,0.09745383262634277,,,,,2.742584705352783,,,
Spd_RF2_450_515_4851,450,515,1085,,1,,,,,107,,,,,0.10133528709411621,,,,,32.293800354003906,,,
Spd_RF2_450_515_4859,450,515,1085,,1,,,,,108,,,,,0.10153794288635254,,,,,16.002633094787598,,,
Spd_RF2_450_515_4867,450,515,1085,,1,,,,,106,,,,,0.10351729393005371,,,,,37.41998243331909,,,
Spd_RF2_450_515_4875,450,515,1085,,1,,,,,109,,,,,0.11376357078552246,,,,,22.014408588409424,,,
Spd_RF2_450_515_4883,450,515,1085,,1,,,,,106,,,,,0.13423967361450195,,,,,116.11201620101929,,,
Spd_RF2_450_548_4891,450,548,1118,,1,,,,,92,,,,,0.11209487915039062,,,,,34.89572024345398,,,
Spd_RF2_450_548_4899,450,548,1118,,1,,,,,88,,,,,0.10753607749938965,,,,,24.62277913093567,,,
Spd_RF2_450_548_4907,450,548,1118,,1,,,,,90,,,,,0.10111474990844727,,,,,162.02520394325256,,,
Spd_RF2_450_548_4915,450,548,1118,,1,,,,,88,,,,,0.10483694076538086,,,,,34.64283299446106,,,
Spd_RF2_450_548_4923,450,548,1118,,1,,,,,93,,,,,0.11580824851989746,,,,,197.13563013076782,,,
Spd_RF2_450_581_4931,450,581,1151,,1,,,,,77,,,,,0.1055138111114502,,,,,41.125571966171265,,,
Spd_RF2_450_581_4939,450,581,1151,,1,,,,,76,,,,,0.1407454013824463,,,,,89.92138290405273,,,
Spd_RF2_450_581_4947,450,581,1151,,1,,,,,79,,,,,0.1515498161315918,,,,,146.23755860328674,,,
Spd_RF2_450_581_4955,450,581,1151,,1,,,,,77,,,,,0.10916638374328613,,,,,486.18378376960754,,,
Spd_RF2_450_581_4963,450,581,1151,,1,,,,,77,,,,,0.1111447811126709,,,,,264.0198702812195,,,
Spd_RF2_450_614_4971,450,614,1184,,1,,,,,65,,,,,0.2075212001800537,,,,,816.4683916568756,,,
Spd_RF2_450_614_4979,450,614,1184,,1,,,,,66,,,,,0.18341350555419922,,,,,2976.9117081165314,,,
Spd_RF2_450_614_4987,450,614,1184,,1,,,,,64,,,,,0.291964054107666,,,,,508.32532477378845,,,
Spd_RF2_450_614_4995,450,614,1184,,1,,,,,68,,,,,0.11199808120727539,,,,,669.0721755027771,,,
Spd_RF2_450_614_5003,450,614,1184,,1,,,,,67,,,,,0.15955376625061035,,,,,174.56570100784302,,,
Spd_RF2_500_534_5011,500,534,1154,,1,,,,,141,,,,,0.10487747192382812,,,,,6.642703056335449,,,
Spd_RF2_500_534_5019,500,534,1154,,1,,,,,141,,,,,0.10346674919128418,,,,,7.5628838539123535,,,
Spd_RF2_500_534_5027,500,534,1154,,1,,,,,141,,,,,0.11843252182006836,,,,,3.231072425842285,,,
Spd_RF2_500_534_5035,500,534,1154,,1,,,,,145,,,,,0.1040046215057373,,,,,5.835989236831665,,,
Spd_RF2_500_534_5043,500,534,1154,,1,,,,,140,,,,,0.10909318923950195,,,,,5.003148794174194,,,
Spd_RF2_500_568_5051,500,568,1188,,1,,,,,121,,,,,0.1083672046661377,,,,,89.18320727348328,,,
Spd_RF2_500_568_5059,500,568,1188,,1,,,,,119,,,,,0.10751581192016602,,,,,10.840858697891235,,,
Spd_RF2_500_568_5067,500,568,1188,,1,,,,,122,,,,,0.11191082000732422,,,,,94.8329529762268,,,
Spd_RF2_500_568_5075,500,568,1188,,1,,,,,121,,,,,0.10900545120239258,,,,,38.333773374557495,,,
Spd_RF2_500_568_5083,500,568,1188,,1,,,,,121,,,,,0.11277151107788086,,,,,9.609739542007446,,,
Spd_RF2_500_603_5091,500,603,1223,,1,,,,,109,,,,,0.11377954483032227,,,,,27.922250032424927,,,
Spd_RF2_500_603_5099,500,603,1223,,1,,,,,105,,,,,0.11650943756103516,,,,,39.65281629562378,,,
Spd_RF2_500_603_5107,500,603,1223,,1,,,,,107,,,,,0.11399531364440918,,,,,466.4739212989807,,,
Spd_RF2_500_603_5115,500,603,1223,,1,,,,,105,,,,,0.19575786590576172,,,,,53.415688037872314,,,
Spd_RF2_500_603_5123,500,603,1223,,1,,,,,102,,,,,0.21967387199401855,,,,,687.6719837188721,,,
Spd_RF2_500_637_5131,500,637,1257,,1,,,,,92,,,,,0.11810755729675293,,,,,89.05455470085144,,,
Spd_RF2_500_637_5139,500,637,1257,,1,,,,,91,,,,,0.14566826820373535,,,,,46.36329936981201,,,
Spd_RF2_500_637_5147,500,637,1257,,1,,,,,91,,,,,0.11824703216552734,,,,,28.364837646484375,,,
Spd_RF2_500_637_5155,500,637,1257,,1,,,,,86,,,,,0.1217508316040039,,,,,791.0843992233276,,,
Spd_RF2_500_637_5163,500,637,1257,,1,,,,,85,,,,,0.133406400680542,,,,,32.51323962211609,,,
Spd_RF2_500_672_5171,500,672,1292,,1,,,,,81,,,,,0.13752961158752441,,,,,173.69345688819885,,,
Spd_RF2_500_672_5179,500,672,1292,,1,,,,,77,,,,,0.22111177444458008,,,,,1621.833333492279,,,
Spd_RF2_500_672_5187,500,672,1292,,1,,,,,71,,,,,0.15455245971679688,,,,,2411.6185162067413,,,
Spd_RF2_500_672_5195,500,672,1292,,1,,,,,77,,,,,0.37309980392456055,,,,,2619.1848499774933,,,
Spd_RF2_500_672_5203,500,672,1292,,1,,,,,76,,,,,0.14641976356506348,,,,,869.1537861824036,,,
Spd_RF2_60_107_1131,60,107,287,,1,1,1,,,3,3,3,,,0.019031524658203125,1.4709675312042236,0.31250476837158203,,,0.23981952667236328,66.92701768875122,22.55175256729126,
Spd_RF2_60_107_1139,60,107,287,,1,1,1,,,4,4,4,,,0.019463300704956055,1.0749602317810059,0.28801751136779785,,,0.18429207801818848,30.869885444641113,29.351142168045044,
Spd_RF2_60_107_1147,60,107,287,,1,1,1,,,3,3,3,,,0.01844048500061035,0.8421273231506348,0.7093331813812256,,,0.5245366096496582,51.132341384887695,15.395061731338501,
Spd_RF2_60_107_1155,60,107,287,,1,1,1,,,4,4,4,,,0.021060466766357422,0.9239892959594727,0.45148491859436035,,,0.17978692054748535,76.22300362586975,8.563651323318481,
Spd_RF2_60_107_1163,60,107,287,,1,1,1,,,3,3,3,,,0.019710302352905273,0.85233473777771,0.31545162200927734,,,0.4011218547821045,78.6119487285614,41.766950368881226,
Spd_RF2_60_119_1171,60,119,299,,1,1,1,,,2,2,2,,,0.02162027359008789,0.9172239303588867,0.31621694564819336,,,0.35218191146850586,70.4055244922638,16.17682147026062,
Spd_RF2_60_119_1179,60,119,299,,1,1,1,,,2,2,2,,,0.021773338317871094,0.8961162567138672,0.3376610279083252,,,0.40393519401550293,29.766958713531494,11.023454427719116,
Spd_RF2_60_119_1187,60,119,299,,1,1,1,,,1,1,1,,,0.02100539207458496,0.9127709865570068,0.33390069007873535,,,0.6609592437744141,12.786364316940308,3.409008264541626,
Spd_RF2_60_119_1195,60,119,299,,1,1,1,,,1,1,1,,,0.01957392692565918,0.8886680603027344,0.3414130210876465,,,0.5478627681732178,97.1802830696106,31.740289211273193,
Spd_RF2_60_119_1203,60,119,299,,1,1,1,,,2,2,2,,,0.022600173950195312,0.9649298191070557,0.3368527889251709,,,0.29375171661376953,8.775941848754883,6.258182525634766,
